Age,Gender,Marital_Status,Education,Employment_Status,Years_Employed,Annual_Income,Credit_Score,Loan_Amount,Existing_Debt,Housing_Status,Years_At_Residence,Dependents,Num_Credit_Cards,Previous_Defaults,Debt_To_Income_Ratio,Approval_Status
56,Male,Married,Graduate,Unemployed,11.8,30347.0,584.0,16105.0,16199.0,Owned,2.1,2,2,0,1.064,Rejected
52,Male,Married,High School,Self-Employed,4.0,30767.0,649.0,16985.0,3628.0,Mortgaged,4.7,3,1,0,0.67,Rejected
54,Female,Single,Post Graduate,Salaried,0.0,73959.0,541.0,6023.0,13696.0,Owned,5.2,3,6,2,0.267,Rejected
42,Female,Single,High School,Unemployed,7.7,12680.0,719.0,1000.0,17194.0,Living with Family,0.0,1,3,1,1.435,Rejected
61,Male,Single,Graduate,Self-Employed,0.6,8155.0,729.0,12105.0,6436.0,Rented,1.7,1,1,0,2.273,Rejected
38,Female,Married,High School,Self-Employed,6.6,33785.0,735.0,14826.0,9706.0,Mortgaged,3.7,3,3,0,0.726,Approved
57,Male,Widowed,Graduate,Self-Employed,0.0,39065.0,585.0,1000.0,7858.0,Living with Family,5.3,4,3,0,0.227,Rejected
30,Male,Single,Graduate,Salaried,4.6,69667.0,724.0,17400.0,6124.0,Owned,4.4,2,5,0,0.338,Approved
32,Female,Married,Doctorate,Salaried,9.5,78151.0,592.0,18020.0,0.0,Rented,6.5,0,7,0,0.231,Approved
44,Female,Married,Graduate,Self-Employed,8.9,68998.0,700.0,23754.0,9089.0,Rented,0.0,2,7,1,0.476,Rejected
46,Male,Married,High School,Business Owner,4.7,47073.0,780.0,5120.0,13155.0,Rented,5.2,3,6,0,0.388,Approved
54,Female,Married,Post Graduate,Salaried,5.7,98215.0,453.0,18306.0,10273.0,Rented,10.2,4,6,1,0.291,Rejected
34,Male,Widowed,High School,Salaried,3.5,62894.0,688.0,19965.0,12766.0,Owned,4.1,4,7,0,0.52,Approved
60,Female,Married,Graduate,Salaried,4.5,63648.0,688.0,28300.0,6208.0,Owned,4.3,3,5,0,0.542,Approved
35,Female,Divorced,Graduate,Business Owner,9.1,82781.0,778.0,22666.0,12702.0,Owned,5.6,2,0,0,0.427,Approved
45,Female,Single,Post Graduate,Salaried,2.3,91416.0,623.0,24506.0,3892.0,Rented,2.4,0,1,0,0.311,Approved
62,Male,Married,Doctorate,Self-Employed,2.7,90531.0,622.0,16371.0,0.0,Mortgaged,1.2,4,3,0,0.181,Rejected
45,Female,Widowed,Post Graduate,Business Owner,,88541.0,691.0,10934.0,15765.0,Rented,4.2,2,6,0,0.302,Approved
51,Female,Divorced,High School,Salaried,9.2,23348.0,671.0,26428.0,4032.0,Owned,0.0,3,6,1,1.305,Rejected
61,Male,Single,High School,Self-Employed,4.4,43630.0,690.0,3577.0,3282.0,Mortgaged,5.2,3,7,0,0.157,Approved
64,Male,Divorced,Post Graduate,Unemployed,0.0,36986.0,731.0,28730.0,8902.0,Mortgaged,5.7,0,1,0,1.017,Approved
43,Female,Single,Graduate,Salaried,10.1,93005.0,759.0,22126.0,0.0,Mortgaged,0.0,1,4,0,0.238,Approved
39,Male,Married,Graduate,Salaried,5.5,62923.0,540.0,11973.0,12236.0,Mortgaged,,3,6,2,0.385,Rejected
29,Female,Single,Doctorate,Salaried,2.0,80655.0,679.0,1000.0,3557.0,Owned,3.4,2,3,0,0.056,Approved
45,Male,Married,High School,Business Owner,10.2,79636.0,746.0,14367.0,6651.0,Owned,8.4,3,2,0,0.264,Approved
62,Female,Married,Graduate,Unemployed,4.0,13258.0,601.0,9284.0,6907.0,Living with Family,7.9,2,5,0,1.221,Rejected
42,Male,Single,Post Graduate,Self-Employed,0.0,73449.0,506.0,1000.0,13028.0,Rented,6.5,0,7,2,0.191,Rejected
36,Female,Single,Graduate,Retired,10.5,25875.0,431.0,9856.0,15427.0,Rented,7.6,1,3,2,0.977,Rejected
25,Female,Single,Post Graduate,Business Owner,1.5,74385.0,728.0,23127.0,24500.0,Living with Family,2.9,2,3,1,0.64,Rejected
38,Male,Married,Graduate,Salaried,20.8,75387.0,892.0,14911.0,27590.0,Rented,4.8,1,0,0,0.564,Approved
31,Female,Divorced,Graduate,Salaried,3.5,94377.0,581.0,12828.0,16841.0,Rented,3.2,0,2,1,0.314,Rejected
64,Female,Married,Post Graduate,Self-Employed,0.0,72320.0,729.0,1000.0,6217.0,Mortgaged,1.0,0,0,0,0.1,Approved
44,Male,Married,Post Graduate,Self-Employed,14.5,72021.0,810.0,13358.0,1591.0,Owned,4.2,1,7,0,0.208,Approved
27,Male,Married,Post Graduate,Self-Employed,5.4,77457.0,482.0,29163.0,10909.0,Mortgaged,3.8,4,6,2,0.517,Rejected
24,Female,Single,Graduate,Self-Employed,7.0,93231.0,729.0,15339.0,6916.0,Living with Family,3.4,4,5,0,0.239,Approved
59,Female,Married,Graduate,Salaried,7.6,34858.0,737.0,11746.0,21867.0,Mortgaged,3.8,4,1,1,0.964,Rejected
62,Male,Married,Graduate,Salaried,0.0,78906.0,654.0,21730.0,581.0,Owned,4.2,4,3,0,0.283,Approved
55,Female,Single,High School,Self-Employed,0.0,55828.0,590.0,26389.0,15667.0,Rented,6.7,4,0,1,0.753,Rejected
26,Male,Married,Doctorate,Business Owner,15.5,109850.0,822.0,27424.0,4615.0,Owned,2.2,3,7,0,0.292,Approved
25,Male,Married,Doctorate,Business Owner,0.0,92409.0,640.0,18099.0,16480.0,Rented,0.2,0,0,0,0.374,Approved
29,Female,Married,Graduate,Salaried,13.9,103378.0,646.0,1000.0,5778.0,Rented,6.0,1,4,0,0.066,Approved
54,Male,Married,Doctorate,Unemployed,8.4,83491.0,681.0,23928.0,2711.0,Mortgaged,6.6,3,3,0,0.319,Approved
55,Male,Single,Graduate,Salaried,6.6,52262.0,837.0,11468.0,3240.0,Owned,5.1,1,4,0,0.281,Approved
58,Male,Married,Post Graduate,Salaried,,82462.0,770.0,10261.0,22665.0,Mortgaged,0.6,1,0,0,0.399,Approved
25,Male,Single,Graduate,Business Owner,17.3,109984.0,692.0,6234.0,12382.0,Rented,3.6,0,2,1,0.169,Approved
27,Male,Divorced,Post Graduate,Retired,2.3,77752.0,671.0,19881.0,21487.0,Living with Family,4.9,1,6,1,0.532,Approved
61,Female,Single,Post Graduate,Retired,2.4,72882.0,578.0,23613.0,11536.0,Rented,0.8,1,6,0,0.482,Rejected
62,Female,Married,Graduate,Salaried,9.1,49734.0,725.0,8990.0,13599.0,Owned,1.7,4,3,0,0.454,Approved
53,Female,Married,Post Graduate,Salaried,2.4,122800.0,641.0,20785.0,5744.0,Owned,3.6,3,4,0,0.216,Approved
25,Female,Single,Graduate,Business Owner,0.7,85616.0,662.0,24893.0,7837.0,Rented,7.5,0,6,0,0.382,Approved
24,Male,Single,Post Graduate,Business Owner,5.4,122962.0,678.0,18294.0,262.0,Rented,4.7,2,4,0,0.151,Approved
23,Male,Single,High School,Self-Employed,9.2,62703.0,730.0,15005.0,4680.0,Owned,2.3,4,3,1,0.314,Rejected
52,Female,Married,High School,Salaried,15.1,66262.0,865.0,13629.0,,Owned,3.4,2,7,0,0.309,Approved
59,Male,Divorced,Post Graduate,Self-Employed,16.2,77981.0,618.0,9094.0,6002.0,Owned,2.0,4,7,0,0.194,Approved
49,Male,Single,Post Graduate,Salaried,0.0,96554.0,777.0,21850.0,7554.0,Mortgaged,2.8,0,2,0,0.305,Approved
32,Female,Married,Post Graduate,Salaried,10.9,115767.0,578.0,25255.0,22883.0,Rented,6.2,1,0,2,0.416,Rejected
55,Female,Divorced,High School,Self-Employed,0.8,68464.0,753.0,16184.0,23546.0,Living with Family,0.0,4,6,0,0.58,Approved
23,Female,Married,High School,Salaried,1.1,94592.0,711.0,10997.0,779.0,Owned,7.9,3,0,0,0.124,Approved
58,Male,Divorced,Graduate,Business Owner,3.0,77059.0,629.0,19426.0,11733.0,Mortgaged,,1,6,0,0.404,Rejected
61,Male,Married,Post Graduate,Self-Employed,2.7,66254.0,628.0,6872.0,3980.0,Mortgaged,4.5,4,6,0,0.164,Rejected
53,Male,Married,Doctorate,Salaried,0.4,95991.0,665.0,26317.0,0.0,Mortgaged,1.5,1,0,0,0.274,Approved
60,Female,Single,Post Graduate,Salaried,0.0,93473.0,717.0,25272.0,27573.0,Owned,7.5,3,4,0,0.565,Rejected
47,Male,Single,Graduate,Unemployed,13.0,43970.0,724.0,19473.0,8108.0,Owned,4.8,1,5,0,0.627,Rejected
42,Male,Married,Post Graduate,Self-Employed,10.2,83398.0,900.0,11146.0,5646.0,Owned,2.4,1,0,0,0.201,Approved
35,Male,Married,High School,Unemployed,5.7,33979.0,674.0,13276.0,19812.0,Rented,1.1,1,6,1,0.974,Rejected
62,Female,Single,Post Graduate,Salaried,0.9,88694.0,568.0,1000.0,27925.0,Rented,2.8,1,0,0,0.326,Approved
52,Female,Divorced,Graduate,Self-Employed,11.9,74136.0,763.0,8106.0,15134.0,Rented,4.6,2,4,1,0.313,Approved
29,Male,Single,Graduate,Retired,5.4,60657.0,759.0,21614.0,28997.0,Mortgaged,6.7,4,0,0,0.834,Approved
64,Male,Married,Graduate,Salaried,2.9,79056.0,671.0,8041.0,8573.0,Mortgaged,4.9,3,0,0,0.21,Approved
23,Male,Divorced,Post Graduate,Salaried,0.0,92836.0,586.0,36483.0,16864.0,Owned,5.4,0,5,0,0.575,Approved
47,Male,Divorced,High School,Unemployed,8.4,23650.0,655.0,10532.0,2254.0,Owned,3.0,2,0,0,0.541,Rejected
29,Female,Married,High School,Salaried,4.1,23637.0,786.0,6651.0,2352.0,Owned,6.6,2,7,0,0.381,Approved
50,Male,Single,Post Graduate,Salaried,7.1,66702.0,750.0,18034.0,11219.0,Owned,3.4,0,0,0,0.439,Approved
39,Female,Single,Doctorate,Retired,6.6,92239.0,828.0,18437.0,19358.0,Living with Family,9.5,1,5,0,0.41,Approved
40,Female,Single,Graduate,Salaried,8.9,59855.0,688.0,27287.0,12791.0,Living with Family,2.0,4,2,2,0.67,Rejected
51,Female,Married,High School,Self-Employed,6.8,59900.0,589.0,12694.0,24262.0,Rented,5.2,1,4,2,0.617,Rejected
55,Female,Single,Graduate,Business Owner,4.2,74750.0,367.0,7004.0,15848.0,Rented,10.6,3,4,1,0.306,Rejected
38,Male,Married,High School,Business Owner,8.5,68855.0,624.0,9752.0,6642.0,Rented,7.1,0,5,0,0.238,Approved
65,Male,Single,Graduate,Salaried,10.5,83294.0,567.0,25830.0,14662.0,Rented,6.2,4,4,0,0.486,Rejected
43,Male,Married,High School,Salaried,13.5,86570.0,833.0,29770.0,2552.0,Rented,4.9,4,7,0,0.373,Approved
28,Female,Single,Graduate,Unemployed,0.1,36790.0,652.0,9633.0,21135.0,Owned,4.2,0,4,1,0.836,Rejected
21,Male,Married,Graduate,Business Owner,11.3,63412.0,686.0,13651.0,7089.0,Living with Family,3.5,3,6,0,0.327,Approved
30,Male,Married,High School,Salaried,0.0,58598.0,613.0,27447.0,14758.0,Rented,2.3,4,3,0,0.72,Rejected
52,Male,Widowed,Graduate,Salaried,10.8,87553.0,803.0,21618.0,10655.0,Owned,0.0,4,4,0,0.369,Approved
45,Male,Divorced,Graduate,Self-Employed,2.8,22954.0,579.0,9703.0,9709.0,Mortgaged,5.9,3,5,0,0.846,Rejected
36,Female,Married,Graduate,Salaried,10.0,60998.0,589.0,4317.0,0.0,Rented,0.0,3,3,0,0.071,Approved
42,Female,Single,High School,Business Owner,13.2,72406.0,581.0,8911.0,4455.0,Living with Family,6.0,2,7,0,0.185,Rejected
58,Male,Divorced,Graduate,Retired,6.9,49565.0,690.0,22408.0,1034.0,Mortgaged,3.1,0,2,0,0.473,Approved
46,Female,Divorced,Post Graduate,Salaried,5.8,86640.0,577.0,1326.0,17410.0,Mortgaged,1.1,0,6,1,0.216,Rejected
23,Male,Divorced,Post Graduate,Retired,5.5,59717.0,770.0,16587.0,7149.0,Mortgaged,8.2,1,1,0,0.397,Approved
23,Male,Married,Graduate,Business Owner,3.6,92107.0,704.0,11466.0,0.0,Mortgaged,0.0,1,5,0,0.124,Approved
42,Male,Single,Post Graduate,Business Owner,11.6,97365.0,578.0,8169.0,13522.0,Owned,2.0,4,6,0,0.223,Rejected
39,Female,Married,Post Graduate,Retired,5.5,38554.0,657.0,10375.0,7674.0,Owned,2.3,4,2,0,0.468,Rejected
59,Female,Married,Graduate,Salaried,0.0,78165.0,595.0,22633.0,8526.0,Mortgaged,4.4,1,2,0,0.399,Rejected
47,Male,Single,Graduate,Unemployed,10.4,60668.0,691.0,19550.0,12681.0,Mortgaged,2.2,1,7,0,0.531,Approved
55,Female,Married,High School,Salaried,10.2,61508.0,800.0,24072.0,11023.0,Rented,8.4,3,5,0,0.571,Approved
47,Male,Married,Graduate,Salaried,6.2,37471.0,663.0,7436.0,25106.0,Mortgaged,0.0,3,6,0,0.868,Rejected
36,Male,Single,Graduate,Self-Employed,2.1,79125.0,512.0,1000.0,24286.0,Mortgaged,16.3,4,7,2,0.32,Rejected
50,Female,Married,Graduate,Salaried,0.2,46784.0,696.0,16411.0,9562.0,Mortgaged,0.8,3,7,0,0.555,Rejected
48,Female,Married,Doctorate,Business Owner,2.1,93387.0,533.0,14636.0,19640.0,Rented,12.9,3,6,2,0.367,Rejected
53,Female,Married,High School,Salaried,7.0,48965.0,724.0,10342.0,7270.0,Mortgaged,7.3,3,4,0,0.36,Approved
29,Female,Single,Graduate,Salaried,0.0,39089.0,686.0,1000.0,5111.0,Rented,3.7,4,7,0,0.156,Approved
49,Male,Divorced,Doctorate,Self-Employed,8.1,94400.0,606.0,22509.0,16062.0,Owned,4.7,1,2,0,0.409,Approved
33,Female,Married,Graduate,Salaried,6.4,74409.0,583.0,1000.0,21923.0,Owned,2.9,1,4,0,0.308,Approved
56,Female,Married,High School,Salaried,12.4,66201.0,668.0,21155.0,7677.0,Living with Family,5.0,4,3,0,0.436,Approved
56,Male,Married,Doctorate,Salaried,9.5,95782.0,738.0,20745.0,,Owned,1.8,0,2,0,0.356,Approved
49,Male,Single,Graduate,Retired,2.4,40750.0,811.0,20183.0,1738.0,Mortgaged,,1,2,0,0.538,Approved
63,Female,Married,High School,Business Owner,0.0,86444.0,579.0,14153.0,14181.0,Owned,4.5,0,7,0,0.328,Approved
45,Male,Single,Graduate,Self-Employed,1.9,66046.0,590.0,1000.0,1595.0,Mortgaged,1.0,4,2,0,0.039,Rejected
22,Male,Divorced,High School,Self-Employed,12.9,43771.0,708.0,1000.0,14643.0,Rented,5.3,4,0,1,0.357,Rejected
48,Female,Single,Post Graduate,Self-Employed,7.5,89678.0,717.0,7222.0,12566.0,Rented,5.1,2,3,0,0.221,Approved
55,Female,Widowed,High School,Salaried,9.0,67660.0,683.0,31377.0,19568.0,Rented,1.8,0,2,0,0.753,Approved
25,Female,Married,Post Graduate,Salaried,2.9,92686.0,740.0,23335.0,0.0,Owned,2.7,1,7,0,0.252,Approved
25,Female,Single,High School,Self-Employed,8.4,55980.0,786.0,13099.0,21849.0,Mortgaged,5.5,2,6,0,0.624,Approved
33,Male,Married,Post Graduate,Salaried,0.0,67793.0,773.0,9213.0,18728.0,Living with Family,7.3,1,3,0,0.412,Approved
58,Female,Single,High School,Unemployed,10.7,9980.0,556.0,15927.0,17254.0,Mortgaged,3.6,3,6,1,3.324,Rejected
44,Male,Widowed,Post Graduate,Salaried,0.2,69635.0,719.0,22352.0,6553.0,Rented,6.8,3,3,0,0.415,Approved
64,Female,Married,High School,Self-Employed,0.0,19186.0,756.0,17439.0,17560.0,Rented,7.5,2,1,0,1.824,Rejected
60,Male,Married,Post Graduate,Salaried,17.3,99984.0,673.0,2215.0,24122.0,Owned,7.9,3,5,0,0.263,Approved
45,Female,Married,Post Graduate,Business Owner,6.7,63119.0,733.0,27650.0,6886.0,Living with Family,5.3,0,4,0,0.547,Approved
51,Female,Widowed,Graduate,Retired,6.5,51452.0,621.0,19066.0,20674.0,Mortgaged,1.3,0,2,0,0.772,Rejected
35,Female,Married,High School,Salaried,0.0,66121.0,593.0,10180.0,16942.0,Rented,6.7,1,1,0,0.41,Rejected
25,Male,Married,Graduate,Salaried,9.1,68833.0,737.0,17910.0,19032.0,Owned,3.4,0,0,0,0.537,Approved
38,Male,Married,Graduate,Self-Employed,10.4,69296.0,672.0,25663.0,23307.0,Rented,5.5,0,3,2,0.707,Rejected
47,Male,Single,Graduate,Salaried,5.0,77483.0,658.0,18204.0,17203.0,Rented,2.1,3,5,2,0.457,Rejected
29,Male,Married,Graduate,Salaried,10.4,83600.0,579.0,18708.0,0.0,Owned,2.2,0,6,0,0.224,Approved
30,Female,Married,Doctorate,Self-Employed,11.9,116392.0,818.0,28537.0,5193.0,Living with Family,1.9,1,2,0,0.29,Approved
21,Male,Divorced,Doctorate,Salaried,8.6,108880.0,752.0,9126.0,14540.0,Owned,0.0,3,5,0,0.217,Approved
54,Female,Married,Graduate,Salaried,0.0,71441.0,671.0,6132.0,15475.0,Mortgaged,2.2,1,1,2,0.302,Rejected
61,Male,Married,High School,Salaried,0.2,17874.0,571.0,10774.0,0.0,Owned,0.9,1,1,0,0.603,Rejected
58,Male,Married,High School,Salaried,14.4,70310.0,776.0,22582.0,4324.0,Rented,5.7,3,4,0,0.383,Approved
38,Female,Married,Post Graduate,Unemployed,6.4,86614.0,703.0,23623.0,4178.0,Mortgaged,0.8,0,2,1,0.321,Approved
47,Male,Married,Doctorate,Salaried,6.4,108413.0,587.0,16453.0,11115.0,Rented,2.0,1,1,0,0.254,Rejected
64,Male,Divorced,Graduate,Salaried,1.8,84074.0,610.0,7376.0,23965.0,Rented,4.0,2,1,2,0.373,Rejected
47,Male,Single,High School,Business Owner,2.8,50383.0,508.0,31021.0,14819.0,Rented,9.4,0,2,1,0.91,Rejected
34,Male,Married,Graduate,Business Owner,12.0,81561.0,702.0,4548.0,0.0,Living with Family,1.9,3,2,0,0.056,Approved
36,Female,Divorced,Graduate,Salaried,13.5,87312.0,854.0,10877.0,10013.0,Living with Family,0.0,2,4,1,0.239,Approved
53,Male,Married,Doctorate,Self-Employed,10.0,103974.0,727.0,8662.0,714.0,Mortgaged,0.1,1,6,0,0.09,Approved
41,Male,Single,Graduate,Self-Employed,8.8,83142.0,691.0,24551.0,,Rented,1.4,2,7,0,0.391,Rejected
58,Female,Married,High School,Salaried,9.1,40772.0,487.0,13406.0,19198.0,Owned,2.0,0,4,1,0.8,Rejected
59,Male,Single,Graduate,Salaried,5.6,55764.0,702.0,29807.0,9893.0,Owned,10.9,3,1,0,0.712,Approved
22,Female,Single,High School,Self-Employed,0.0,25712.0,587.0,22207.0,13382.0,Mortgaged,6.9,2,1,1,1.384,Rejected
53,Male,Married,Graduate,Salaried,0.0,69656.0,445.0,6622.0,25754.0,Mortgaged,3.1,0,3,1,0.465,Rejected
37,Female,Married,Graduate,Salaried,12.6,72969.0,548.0,12149.0,5979.0,Mortgaged,9.6,3,5,1,0.248,Rejected
44,Male,Single,High School,Self-Employed,5.8,50718.0,701.0,10195.0,22092.0,Mortgaged,2.2,2,4,1,0.637,Approved
32,Male,Divorced,Graduate,Salaried,8.4,60308.0,707.0,27455.0,14760.0,Rented,2.8,0,1,2,0.7,Rejected
37,Female,Married,Post Graduate,Salaried,7.1,70208.0,708.0,22615.0,29213.0,Living with Family,2.6,1,5,0,0.738,Rejected
35,Female,Divorced,Post Graduate,Salaried,7.3,85603.0,792.0,1000.0,11380.0,Owned,7.1,3,2,0,0.145,Approved
23,Female,Married,Graduate,Unemployed,7.7,63862.0,704.0,19726.0,0.0,Mortgaged,3.8,2,4,0,0.309,Approved
56,Female,Divorced,Graduate,Business Owner,,108763.0,633.0,14435.0,6112.0,Owned,8.5,1,6,0,0.189,Approved
27,Male,Divorced,Doctorate,Salaried,2.2,121257.0,824.0,3522.0,2953.0,Owned,5.3,0,5,1,0.053,Approved
37,Female,Widowed,Post Graduate,Salaried,11.9,81278.0,574.0,7559.0,26188.0,Living with Family,6.7,0,4,0,0.415,Rejected
29,Female,Married,Doctorate,Retired,2.3,58776.0,694.0,13056.0,3408.0,Owned,0.0,1,6,0,0.28,Approved
28,Male,Single,High School,Self-Employed,7.2,71387.0,643.0,1000.0,19109.0,Owned,0.0,1,1,0,0.282,Approved
37,Male,Married,High School,Self-Employed,0.1,72033.0,607.0,16992.0,20720.0,Mortgaged,0.0,3,2,1,0.524,Rejected
62,Male,Married,High School,Salaried,5.2,65197.0,844.0,15765.0,0.0,Owned,2.7,2,2,0,0.242,Approved
63,Female,Single,Post Graduate,Salaried,2.7,81017.0,575.0,12712.0,4911.0,Rented,0.0,0,6,2,0.218,Rejected
38,Male,Divorced,Graduate,Salaried,6.1,59206.0,647.0,15325.0,16980.0,Living with Family,7.7,3,6,0,0.546,Approved
43,Male,Single,High School,Unemployed,9.7,44630.0,627.0,12967.0,6337.0,Rented,3.4,4,2,0,0.433,Rejected
65,Female,Divorced,Doctorate,Unemployed,6.4,79123.0,752.0,4884.0,9155.0,Mortgaged,5.8,4,1,0,0.177,Approved
31,Female,Married,Doctorate,Salaried,15.8,110314.0,561.0,9235.0,14359.0,Rented,2.5,4,6,1,0.214,Approved
63,Male,Divorced,High School,Business Owner,10.0,49084.0,685.0,8007.0,0.0,Living with Family,6.5,2,3,0,0.163,Approved
25,Female,Widowed,Graduate,Unemployed,4.9,23526.0,664.0,20668.0,8445.0,Owned,0.0,1,5,0,1.237,Rejected
31,Male,Married,Graduate,Unemployed,5.6,40350.0,606.0,5411.0,18185.0,Rented,3.9,0,1,0,0.585,Rejected
36,Female,Married,High School,Salaried,7.9,78864.0,572.0,10027.0,0.0,Rented,5.5,3,4,0,0.127,Rejected
22,Male,Single,Graduate,Salaried,9.5,89924.0,704.0,15239.0,15541.0,Rented,5.8,2,5,0,0.342,Approved
57,Male,Married,High School,Retired,0.0,32816.0,623.0,1283.0,7265.0,Owned,3.0,3,3,0,0.26,Rejected
59,Female,Married,Post Graduate,Salaried,9.2,54396.0,696.0,10898.0,0.0,Rented,0.0,1,6,0,0.2,Approved
38,Male,Single,Post Graduate,Salaried,0.0,103035.0,486.0,15206.0,11772.0,Rented,7.0,0,4,0,0.262,Rejected
58,Male,Single,Post Graduate,Salaried,8.7,109166.0,660.0,16389.0,8862.0,Rented,2.8,3,4,0,0.231,Approved
55,Male,Married,Post Graduate,Self-Employed,11.5,87581.0,778.0,18042.0,19904.0,Owned,3.1,1,1,0,0.433,Approved
57,Female,Single,High School,Salaried,7.5,52010.0,418.0,8041.0,12534.0,Owned,10.7,2,5,2,0.396,Rejected
57,Female,Married,Graduate,Self-Employed,0.0,55470.0,825.0,5056.0,19315.0,Rented,4.3,4,3,0,0.439,Approved
46,Female,Single,Post Graduate,Retired,0.0,82760.0,659.0,10686.0,12705.0,Rented,2.4,1,5,1,0.283,Approved
25,Female,Divorced,Graduate,Self-Employed,8.8,78584.0,688.0,16646.0,12461.0,Living with Family,2.3,0,4,0,0.37,Approved
62,Female,Widowed,Post Graduate,Retired,0.0,58296.0,666.0,12284.0,6185.0,Mortgaged,5.9,3,2,0,0.317,Rejected
48,Male,Divorced,Graduate,Unemployed,9.0,84729.0,624.0,4848.0,1312.0,Owned,1.5,2,3,0,0.073,Rejected
61,Male,Married,High School,Business Owner,10.9,42270.0,804.0,34833.0,16555.0,Rented,,1,2,0,1.216,Approved
64,Female,Single,Graduate,Self-Employed,11.7,60701.0,717.0,7787.0,8631.0,Rented,7.3,2,3,0,0.27,Approved
29,Female,Married,Graduate,Unemployed,4.8,30894.0,682.0,2965.0,6365.0,Mortgaged,3.7,4,6,0,0.302,Rejected
39,Female,Married,Graduate,Self-Employed,8.2,70289.0,791.0,8657.0,16961.0,Rented,7.0,0,2,0,0.364,Approved
29,Female,Widowed,Graduate,Salaried,7.0,91683.0,736.0,22770.0,20985.0,Mortgaged,3.8,3,0,0,0.477,Approved
23,Male,Single,Graduate,Retired,0.0,66916.0,620.0,20125.0,4748.0,Owned,1.9,2,6,0,0.372,Rejected
64,Female,Single,Post Graduate,Self-Employed,9.7,86011.0,698.0,31058.0,22140.0,Owned,0.0,4,1,0,0.618,Approved
62,Female,Widowed,Graduate,Unemployed,13.0,24812.0,727.0,5895.0,2746.0,Owned,4.8,4,3,0,0.348,Approved
62,Female,Divorced,Graduate,Salaried,9.4,90653.0,706.0,12279.0,10698.0,Rented,4.9,0,1,0,0.253,Approved
60,Female,Single,Graduate,Salaried,3.5,47716.0,555.0,24117.0,15893.0,Owned,6.9,0,4,0,0.838,Rejected
50,Female,Married,Graduate,Business Owner,9.7,73497.0,827.0,5555.0,0.0,Living with Family,6.7,0,2,0,0.076,Approved
44,Female,Single,High School,Self-Employed,12.5,58890.0,690.0,25435.0,1184.0,Owned,10.2,0,7,0,0.452,Approved
65,Male,Married,Graduate,Salaried,11.8,61086.0,665.0,15312.0,5564.0,Rented,2.3,1,3,0,0.342,Approved
45,Female,Single,High School,Unemployed,11.1,20105.0,734.0,7813.0,11130.0,Mortgaged,5.1,1,0,0,0.942,Rejected
49,Male,Married,Post Graduate,Self-Employed,0.0,90962.0,636.0,1000.0,8999.0,Owned,1.9,4,4,0,0.11,Rejected
30,Male,Single,Post Graduate,Salaried,8.0,112376.0,563.0,19701.0,0.0,Rented,6.8,3,1,0,0.175,Approved
54,Male,Single,Graduate,Self-Employed,9.2,67948.0,700.0,28287.0,5841.0,Living with Family,1.2,1,2,0,0.502,Approved
57,Male,Married,Post Graduate,Salaried,11.2,57058.0,736.0,18060.0,0.0,Living with Family,6.7,2,7,0,0.317,Approved
51,Male,Single,Graduate,Self-Employed,8.6,73790.0,566.0,18569.0,12010.0,Owned,1.8,1,1,2,0.414,Rejected
43,Female,Married,High School,Salaried,13.8,52890.0,655.0,17372.0,6179.0,Mortgaged,6.3,2,5,0,0.445,Rejected
29,Female,Married,Post Graduate,Salaried,0.0,85491.0,664.0,23301.0,10636.0,Owned,7.6,1,5,0,0.397,Rejected
22,Female,Married,Doctorate,Retired,8.8,91239.0,691.0,26039.0,5327.0,Mortgaged,0.0,3,3,0,0.344,Approved
49,Male,Married,High School,Salaried,8.4,26691.0,689.0,1000.0,9165.0,Mortgaged,0.0,1,3,0,0.381,Approved
51,Male,Single,High School,Business Owner,10.5,62423.0,772.0,12121.0,4573.0,Living with Family,4.7,4,0,0,0.267,Approved
55,Female,Single,Graduate,Self-Employed,13.7,84424.0,712.0,9435.0,15567.0,Rented,4.4,4,3,1,0.296,Approved
63,Female,Divorced,Graduate,Salaried,1.6,64763.0,808.0,16699.0,2466.0,Owned,3.1,0,4,1,0.296,Approved
43,Female,Divorced,Graduate,Retired,13.5,44415.0,832.0,11432.0,8355.0,Living with Family,2.6,2,4,0,0.445,Approved
58,Female,Widowed,Graduate,Salaried,10.1,85903.0,623.0,19007.0,0.0,Rented,1.4,4,6,0,0.221,Approved
53,Female,Widowed,Post Graduate,Self-Employed,5.1,49612.0,655.0,18005.0,5681.0,Owned,5.0,4,7,0,0.477,Rejected
33,Female,Married,High School,Business Owner,1.5,65563.0,745.0,1000.0,,Rented,1.1,1,3,0,0.176,Approved
59,Female,Divorced,Graduate,Business Owner,7.0,68597.0,539.0,1000.0,1700.0,Rented,5.1,2,7,0,0.039,Rejected
23,Female,Married,Post Graduate,Salaried,7.4,93473.0,728.0,21807.0,7851.0,Mortgaged,2.3,0,6,0,0.317,Approved
47,Female,Married,Graduate,Business Owner,7.7,74824.0,623.0,7520.0,6029.0,Owned,2.7,1,2,0,0.181,Approved
63,Male,Widowed,Graduate,Retired,2.9,63361.0,675.0,30468.0,25313.0,Owned,7.6,1,2,0,0.88,Rejected
50,Male,Married,High School,Salaried,9.0,85600.0,701.0,22671.0,11676.0,Owned,6.9,1,4,0,0.401,Approved
